applicant_id,employment_type,rent_payment_ratio,utility_payment_ratio,telecom_payment_ratio,telecom_tenure_months,monthly_bank_inflow,monthly_bank_outflow,avg_bank_balance,bounce_count_6m,gig_monthly_earnings,gig_earnings_stability,gig_months_active,gig_rating,income_to_expense_ratio,payment_consistency,data_conflict_count,falsified_record_flag,falsification_type,fraud_risk_score,missing_data_ratio,credit_risk_score,decision
A05568,salaried,0.872,0.819,0.867,32,43297,25602,14514,1,879,0.673,,,1.691,0.853,0,0,none,0.067,0.167,0.128,APPROVE
A05569,salaried,0.913,0.821,0.942,27,71149,41219,20015,1,4344,0.628,51,4.78,1.726,0.892,0,0,none,0.062,0.0,0.127,APPROVE
A05570,gig,0.891,0.848,0.862,30,,21424,10682,1,25941,0.731,38,4.39,,0.867,0,0,none,0.158,0.083,0.117,APPROVE
A05571,salaried,0.756,0.942,0.847,50,52519,18382,22266,0,12881,0.719,18,4.36,2.857,0.848,0,0,none,0.044,0.0,0.093,APPROVE
A05572,salaried,0.737,0.684,0.83,25,,33065,17642,1,4715,0.415,27,4.12,,0.751,0,0,none,0.105,0.083,0.24,DECLINE
A05573,gig,0.94,0.913,0.922,37,59260,22310,21007,1,37168,0.973,33,4.71,2.656,0.925,0,0,none,0.046,0.0,0.026,APPROVE
A05574,self_employed,0.852,0.838,0.838,21,14409,9022,7951,1,2690,0.681,34,4.38,1.597,0.842,0,0,none,0.024,0.0,0.136,APPROVE
A05575,gig,0.745,0.806,0.859,21,28007,19517,3768,1,22292,0.679,20,3.73,1.435,0.803,0,0,none,0.069,0.0,0.194,REFER
A05576,gig,0.904,,0.861,34,29541,17718,7718,0,25686,0.841,35,4.69,1.667,0.882,0,0,none,0.066,0.083,0.113,APPROVE
A05577,gig,0.848,0.86,0.975,52,21730,16454,7852,0,19146,0.799,22,4.72,1.321,0.894,0,0,none,0.113,0.0,0.096,APPROVE
A05578,gig,1.0,0.954,0.958,41,46837,36051,,1,39311,0.814,31,4.31,1.299,0.971,0,0,none,0.027,0.083,0.155,APPROVE
A05579,self_employed,0.843,0.903,0.855,31,42274,36234,13814,1,,0.703,36,4.62,1.167,0.867,0,0,none,0.131,0.083,0.145,APPROVE
A05580,gig,0.839,0.951,0.897,44,33449,20308,8942,0,31167,0.716,,4.35,1.647,0.896,0,0,none,0.008,0.083,0.09,APPROVE
A05581,self_employed,0.854,1.0,0.971,64,64519,36758,23367,0,,0.779,44,4.56,1.755,0.942,0,0,none,0.0,0.083,0.062,APPROVE
A05582,gig,0.744,0.823,0.752,37,31578,18510,9617,1,19380,,15,4.44,1.706,0.773,0,0,none,0.136,0.083,0.203,REFER
A05583,gig,,0.815,0.804,15,41051,26237,10513,2,36005,0.585,46,4.0,1.565,0.81,0,0,none,0.064,0.083,0.186,REFER
A05584,gig,0.834,0.746,0.778,49,13440,8701,,2,,0.751,,4.12,1.545,0.786,0,0,none,0.038,0.25,0.245,DECLINE
A05585,salaried,0.835,0.832,0.911,37,30560,12905,9050,3,0,0.602,0,,2.368,0.859,1,0,none,0.145,0.083,0.189,REFER
A05586,gig,0.853,0.918,,40,50250,25315,18550,0,43480,0.844,,4.75,1.985,0.885,2,0,none,0.141,0.167,0.127,APPROVE
A05587,self_employed,0.783,0.804,0.845,79,61069,45183,19272,2,6222,0.741,27,4.75,1.352,0.811,0,0,none,0.057,0.0,0.13,APPROVE
A05588,self_employed,0.834,0.896,0.934,44,47031,38431,13010,0,6352,0.661,,4.53,1.224,0.888,0,0,none,0.127,0.083,0.154,APPROVE
A05589,gig,0.766,0.826,0.87,49,31165,25279,10442,0,27390,0.702,48,4.11,1.233,0.82,0,0,none,0.03,0.0,0.144,APPROVE
A05590,salaried,0.949,0.855,0.962,45,52698,35982,19491,0,5092,0.712,46,4.18,1.465,0.922,0,0,none,0.04,0.0,0.044,APPROVE
A05591,gig,0.741,0.784,0.88,33,29470,17638,10970,1,20700,0.675,28,4.36,1.671,0.801,0,0,none,0.125,0.0,0.12,APPROVE
A05592,self_employed,0.72,0.718,0.772,39,24999,18562,8308,0,365,0.599,0,,1.347,0.737,0,0,none,0.124,0.083,0.227,DECLINE
A05593,self_employed,0.7,0.63,0.753,32,28439,21909,11603,2,,0.566,15,4.04,1.298,0.694,0,0,none,0.174,0.083,0.229,DECLINE
A05594,self_employed,0.888,0.829,0.893,23,37539,17322,11650,0,7860,0.717,44,4.45,2.167,0.87,0,0,none,0.045,0.0,0.111,APPROVE
A05595,gig,0.879,0.814,0.833,39,27548,18892,4850,0,17915,0.517,96,4.38,1.458,0.842,0,0,none,0.056,0.0,0.134,APPROVE
A05596,salaried,,,0.683,78,42811,22657,12702,0,4747,0.41,17,4.3,1.89,0.683,0,0,none,0.102,0.167,0.205,REFER
A05597,self_employed,0.754,0.671,,34,46502,33646,15937,1,15005,,16,4.17,1.382,0.713,0,0,none,0.087,0.167,0.179,REFER
A05598,gig,0.759,0.586,0.758,38,25710,18707,7772,0,18532,,23,3.95,1.374,0.701,0,0,none,0.177,0.083,0.229,DECLINE
A05599,self_employed,1.0,0.975,0.988,60,48159,25264,22040,0,4495,0.906,25,4.61,1.906,0.988,0,0,none,0.0,0.0,0.063,APPROVE
A05600,salaried,0.825,0.946,0.842,51,24663,15101,9179,1,1239,0.712,0,,1.633,0.871,0,0,none,0.09,0.083,0.115,APPROVE
A05601,gig,0.745,0.718,0.869,28,73094,50419,21739,3,55540,,13,,1.45,0.777,0,0,none,0.12,0.167,0.198,REFER
A05602,self_employed,0.867,,1.0,46,42420,23382,16257,0,2243,0.801,41,3.97,1.814,0.934,0,0,none,0.125,0.083,0.075,APPROVE
A05603,gig,0.796,0.931,0.953,40,13769,9278,7167,0,10921,0.842,29,5.0,1.484,0.893,0,0,none,0.0,0.0,0.061,APPROVE
A05604,self_employed,0.933,0.742,0.837,73,26348,13518,9912,2,4143,0.485,39,4.11,1.949,0.837,0,0,none,0.086,0.0,0.115,APPROVE
A05605,gig,0.835,0.809,0.848,60,53159,20456,16295,1,46454,0.57,31,4.28,2.599,0.831,0,0,none,0.115,0.0,0.164,REFER
A05606,gig,0.905,0.836,0.752,60,36021,14783,8672,0,15796,0.787,47,4.43,2.437,0.831,0,1,inflated_income,0.617,0.0,0.149,APPROVE
A05607,self_employed,0.659,0.669,0.843,66,68167,45156,15685,4,5853,0.535,16,3.89,1.51,0.723,0,0,none,0.152,0.0,0.218,DECLINE
A05608,self_employed,0.801,0.854,0.846,21,48576,28024,15076,1,6062,0.466,24,4.38,1.733,0.834,0,0,none,0.095,0.0,0.15,APPROVE
A05609,gig,0.942,0.905,0.84,71,83751,58377,31184,,64828,0.75,21,,1.435,0.896,0,0,none,0.096,0.167,0.1,APPROVE
A05610,self_employed,0.94,0.964,1.0,53,16941,11408,7555,0,3893,0.747,48,4.68,1.485,0.968,0,0,none,0.003,0.0,0.108,APPROVE
A05611,gig,0.978,0.924,0.962,46,13542,9845,588,1,13093,0.84,29,4.57,1.376,0.955,0,0,none,0.0,0.0,0.119,APPROVE
A05612,salaried,0.774,0.804,0.873,55,34727,28943,7620,1,2096,0.589,34,4.49,1.2,0.817,0,0,none,0.088,0.0,0.158,APPROVE
A05613,gig,0.967,1.0,0.982,29,35300,19368,10463,1,31993,0.806,55,4.94,1.823,0.983,0,0,none,0.089,0.0,0.076,APPROVE
A05614,self_employed,0.798,0.841,0.855,38,16528,10526,3997,0,473,0.628,0,,1.57,0.831,0,0,none,0.155,0.083,0.214,DECLINE
A05615,gig,0.96,1.0,0.975,29,16503,8527,1673,0,29960,0.99,49,4.87,1.935,0.978,0,1,manipulated_gig_earnings,0.471,0.0,0.098,APPROVE
A05616,self_employed,0.849,0.921,1.0,30,43788,24660,17174,0,6663,0.99,27,4.76,1.776,0.923,0,0,none,0.015,0.0,0.033,APPROVE
A05617,self_employed,0.834,0.764,0.75,41,29831,20518,13123,1,1728,0.677,0,,1.454,0.783,0,0,none,0.048,0.083,0.171,REFER
A05618,gig,0.839,0.967,0.828,37,33998,26719,10566,0,28760,0.828,21,4.44,1.272,0.878,0,0,none,0.113,0.0,0.105,APPROVE
A05619,salaried,1.0,0.911,,38,47100,21811,14857,0,8476,0.884,,,2.159,0.955,0,0,none,0.14,0.25,0.102,APPROVE
A05620,gig,0.908,0.923,0.851,37,62014,33479,21601,1,49072,0.838,37,4.61,1.852,0.894,0,0,none,0.006,0.0,0.069,APPROVE
A05621,self_employed,0.848,0.854,0.824,57,35817,26436,,0,8408,0.626,25,4.51,1.355,0.842,0,0,none,0.04,0.083,0.205,REFER
A05622,gig,0.95,0.906,0.842,24,15626,10872,8816,0,9326,,54,4.65,1.437,0.899,2,0,none,0.178,0.083,0.13,APPROVE
A05623,gig,0.966,0.971,0.95,43,61024,44736,21706,0,49087,0.82,30,4.74,1.364,0.962,0,0,none,0.033,0.0,0.038,APPROVE
A05624,self_employed,0.705,0.704,0.752,63,48714,30763,12639,1,651,0.494,,,1.584,0.72,0,0,none,0.184,0.167,0.234,DECLINE
A05625,salaried,0.825,0.901,0.972,37,26610,14704,7042,0,3712,0.804,40,4.34,1.81,0.9,0,0,none,0.031,0.0,0.077,APPROVE
A05626,self_employed,0.761,1.0,0.893,28,61299,41674,25666,0,652,0.917,0,,1.471,0.884,0,0,none,0.011,0.083,0.088,APPROVE
A05627,salaried,0.841,0.92,0.904,39,67241,54610,18318,2,,0.566,21,4.32,1.231,0.888,0,0,none,0.082,0.083,0.188,REFER
A05628,gig,0.665,0.738,0.802,41,38145,23928,14881,0,25132,0.691,29,4.11,1.594,0.735,0,0,none,0.15,0.0,0.176,REFER
A05629,salaried,0.809,0.866,0.804,41,37218,19479,12646,1,5435,0.679,21,4.6,1.911,0.826,0,0,none,0.034,0.0,0.118,APPROVE
A05630,gig,,0.924,,70,,8990,8944,0,9574,0.99,28,5.0,,0.924,0,0,none,0.064,0.25,0.127,APPROVE
A05631,self_employed,0.935,0.887,0.855,67,36582,20132,12906,2,,0.825,38,4.55,1.817,0.892,0,0,none,0.115,0.083,0.123,APPROVE
A05632,self_employed,0.677,,,79,16057,11677,5262,0,1383,,0,,1.375,0.677,0,0,none,0.136,0.333,0.267,DECLINE
A05633,gig,0.896,0.842,0.91,83,26551,13406,3730,0,18494,0.687,25,4.58,1.981,0.882,0,0,none,0.144,0.0,0.116,APPROVE
A05634,self_employed,0.89,0.93,1.0,57,16336,9928,5038,0,2101,0.808,32,4.28,1.645,0.94,0,0,none,0.111,0.0,0.122,APPROVE
A05635,self_employed,0.697,0.737,0.751,12,43913,28378,7849,3,12326,0.351,10,3.99,1.547,0.728,0,0,none,0.05,0.0,0.285,DECLINE
A05636,self_employed,0.701,0.823,0.758,30,13526,8216,2961,3,0,,0,,1.646,0.761,0,0,none,0.117,0.167,0.274,DECLINE
A05637,gig,0.801,0.918,0.866,18,14051,6313,3698,1,13494,0.645,24,4.08,2.226,0.862,0,0,none,0.111,0.0,0.165,REFER
A05638,gig,0.768,0.683,0.734,70,53755,42589,,4,,0.583,25,4.1,1.262,0.728,0,0,none,0.025,0.167,0.363,DECLINE
A05639,gig,0.868,0.844,0.887,34,31607,14073,12364,1,,0.622,33,4.42,2.246,0.866,0,0,none,0.066,0.083,0.103,APPROVE
A05640,salaried,0.778,0.801,,32,90470,53557,28331,2,5422,0.5,22,4.36,1.689,0.789,0,0,none,0.03,0.083,0.219,DECLINE
A05641,self_employed,0.872,,0.79,31,22991,16602,3392,2,4468,0.478,49,3.92,1.385,0.831,0,0,none,0.155,0.083,0.193,REFER
A05642,salaried,0.911,0.949,0.82,25,21260,14393,7432,2,0,0.735,0,,1.477,0.893,0,0,none,0.054,0.083,0.076,APPROVE
A05643,gig,0.746,0.859,0.924,38,29299,16530,7003,1,28005,0.702,30,4.68,1.772,0.843,0,0,none,0.052,0.0,0.114,APPROVE
A05644,gig,0.617,0.617,0.76,48,28711,20175,9210,1,,,59,4.19,1.423,0.665,0,0,none,0.174,0.167,0.285,DECLINE
A05645,gig,,0.812,0.822,61,17928,9163,5928,0,18510,0.604,39,4.31,1.956,0.817,0,1,manipulated_gig_earnings,0.655,0.083,0.194,REFER
A05646,salaried,0.915,0.951,0.941,,22704,12499,9060,1,5148,0.744,32,4.64,1.816,0.936,0,0,none,0.049,0.083,0.102,APPROVE
A05647,salaried,0.741,0.707,0.823,19,56755,48403,12408,1,14903,0.622,,4.01,1.173,0.757,0,0,none,0.069,0.083,0.222,DECLINE
A05648,gig,0.737,0.768,0.78,18,9000,5011,6033,1,6458,0.816,54,4.13,1.796,0.762,0,0,none,0.069,0.0,0.247,DECLINE
A05649,self_employed,0.718,0.87,0.745,42,29882,15093,10843,2,0,0.667,0,,1.98,0.778,0,0,none,0.073,0.083,0.18,REFER
A05650,gig,0.927,0.894,1.0,63,24549,16449,7390,0,16310,,,4.5,1.492,0.941,0,0,none,0.055,0.167,0.127,APPROVE
A05651,salaried,,0.932,1.0,28,22298,15139,7745,0,2818,0.876,29,4.46,1.473,0.966,0,0,none,0.006,0.083,0.075,APPROVE
A05652,gig,0.757,0.704,0.714,34,55373,38354,11315,3,41503,0.697,40,4.31,1.444,0.725,0,0,none,0.184,0.0,0.228,DECLINE
A05653,salaried,1.0,0.982,0.905,34,141533,91130,56155,0,36350,0.786,,4.63,1.553,0.962,0,0,none,0.014,0.083,0.058,APPROVE
A05654,gig,0.886,1.0,0.964,41,54235,,13340,0,22780,0.909,33,4.91,,0.95,0,1,inflated_income,0.512,0.083,0.062,APPROVE
A05655,gig,0.731,0.849,0.826,27,14984,9947,4860,2,13933,0.847,29,4.37,1.506,0.802,0,0,none,0.12,0.0,0.189,REFER
A05656,self_employed,1.0,0.92,0.944,56,33892,30127,17153,0,3344,0.801,37,4.61,1.125,0.955,0,0,none,0.079,0.0,0.006,APPROVE
A05657,gig,0.697,0.841,0.837,39,31214,20059,6462,1,26607,0.668,17,4.23,1.556,0.792,0,0,none,0.117,0.0,0.206,REFER
A05658,self_employed,0.911,0.892,0.968,27,17813,9982,5539,0,3329,0.806,47,4.71,1.785,0.924,0,0,none,0.041,0.0,0.07,APPROVE
A05659,gig,0.936,0.939,0.998,43,28668,19461,15135,0,18499,0.923,37,4.64,1.473,0.957,0,0,none,0.053,0.0,0.02,APPROVE
A05660,gig,0.908,0.937,0.91,77,43897,32622,18421,,31872,0.89,28,4.67,1.346,0.918,0,0,none,0.073,0.083,0.071,APPROVE
A05661,salaried,0.991,0.922,0.942,47,32315,15149,14954,1,1545,0.772,0,,2.133,0.952,0,0,none,0.044,0.083,0.035,APPROVE
A05662,gig,0.847,0.815,0.872,,47932,23828,11963,0,35699,0.883,30,4.46,2.012,0.845,0,0,none,0.056,0.083,0.09,APPROVE
A05663,self_employed,0.902,0.806,0.841,,60820,37898,16522,2,16488,0.639,33,4.77,1.605,0.849,1,0,none,0.04,0.083,0.144,APPROVE
A05664,self_employed,0.813,0.909,0.8,36,29809,19899,12710,2,2480,0.555,55,4.3,1.498,0.84,0,0,none,0.156,0.0,0.155,APPROVE
A05665,self_employed,0.87,0.975,0.816,86,12442,6790,7747,0,4165,,20,4.64,1.832,0.887,0,0,none,0.072,0.083,0.157,APPROVE
A05666,self_employed,0.794,0.819,0.902,37,47857,,14663,1,9600,0.623,20,4.28,,0.838,0,0,none,0.085,0.083,0.167,REFER
A05667,salaried,0.901,0.863,0.772,48,76695,64185,25150,1,,0.596,23,4.31,1.195,0.846,0,0,none,0.06,0.083,0.108,APPROVE
A05668,gig,0.704,0.677,0.723,21,20096,15345,7335,1,11530,0.531,16,3.64,1.31,0.701,0,0,none,0.167,0.0,0.259,DECLINE
A05669,salaried,0.968,1.0,,57,45521,,18827,0,1871,0.739,0,,,0.984,0,0,none,0.027,0.25,0.051,APPROVE
A05670,gig,0.996,,0.929,30,14126,8957,8549,1,,0.728,45,4.71,1.577,0.963,0,0,none,0.143,0.167,0.114,APPROVE
A05671,self_employed,0.823,0.851,0.862,23,24831,,9528,1,6760,0.719,35,4.31,,0.846,0,0,none,0.111,0.083,0.12,APPROVE
A05672,self_employed,0.821,0.778,0.894,36,19145,16667,9518,1,4485,0.601,21,4.34,1.149,0.831,0,0,none,0.109,0.0,0.151,APPROVE
A05673,gig,0.71,0.629,0.788,18,33661,17778,7536,2,35894,0.473,38,3.9,1.893,0.709,0,0,none,0.149,0.0,0.261,DECLINE
A05674,salaried,0.659,0.705,0.716,51,43171,22742,8785,0,9417,0.512,42,4.1,1.898,0.693,2,0,none,0.195,0.0,0.271,DECLINE
A05675,salaried,0.76,,0.774,47,29317,20068,7704,1,2076,0.657,27,4.28,1.461,0.767,0,0,none,0.119,0.083,0.175,REFER
A05676,salaried,,0.898,0.874,49,31571,24516,12660,0,0,0.815,0,,1.288,0.886,0,0,none,0.0,0.167,0.097,APPROVE
A05677,salaried,0.862,0.761,0.82,59,56218,27861,20652,1,3446,0.688,29,4.32,2.018,0.814,0,0,none,0.119,0.0,0.13,APPROVE
A05678,gig,0.753,0.838,0.862,23,14981,9741,2593,3,7255,0.66,31,3.95,1.538,0.818,0,0,none,0.099,0.0,0.218,DECLINE
A05679,self_employed,0.879,0.912,0.918,26,41193,39438,16363,0,,0.659,29,4.42,1.045,0.903,0,0,none,0.031,0.083,0.134,APPROVE
A05680,self_employed,0.77,0.775,0.889,18,36051,23913,11803,,5653,0.722,24,4.19,1.508,0.811,0,0,none,0.103,0.083,0.195,REFER
A05681,gig,0.857,0.917,0.97,22,30121,16620,6208,0,24230,0.899,28,4.34,1.812,0.915,0,0,none,0.062,0.0,0.085,APPROVE
A05682,salaried,,0.995,0.877,54,54137,25013,21223,1,10085,0.853,43,4.33,2.164,0.936,0,0,none,0.021,0.083,0.094,APPROVE
A05683,salaried,0.892,0.907,1.0,43,29591,14851,11652,0,8433,0.784,21,4.72,1.993,0.933,0,0,none,0.007,0.0,0.132,APPROVE
A05684,self_employed,0.889,0.798,0.825,18,36791,22151,7388,0,0,,0,,1.661,0.837,0,0,none,0.09,0.167,0.171,REFER
A05685,self_employed,0.894,0.799,0.898,49,52203,30469,16678,,0,,0,,1.713,0.864,0,0,none,0.039,0.25,0.169,REFER
A05686,salaried,0.963,0.872,0.885,49,33864,17405,12304,1,0,0.973,,,1.946,0.907,0,0,none,0.064,0.167,0.114,APPROVE
A05687,gig,0.826,,0.85,54,18474,10872,3080,0,14091,0.81,30,4.47,1.699,0.838,1,0,none,0.174,0.083,0.199,REFER
A05688,gig,0.76,0.727,,43,25780,11759,7696,2,20091,0.737,34,4.34,2.192,0.744,0,0,none,0.128,0.083,0.191,REFER
A05689,self_employed,0.838,0.916,0.878,41,51793,35578,18195,0,9648,0.789,45,,1.456,0.877,3,0,none,0.178,0.083,0.113,APPROVE
A05690,gig,0.869,0.888,0.847,,20213,12111,11685,1,16080,0.754,50,4.38,1.669,0.868,0,0,none,0.093,0.083,0.086,APPROVE
A05691,salaried,0.722,0.79,0.78,39,56415,,17422,1,8895,0.541,18,4.25,,0.764,0,0,none,0.077,0.083,0.194,REFER
A05692,self_employed,0.893,0.931,0.984,56,30386,22055,8734,0,2894,0.99,54,4.82,1.378,0.936,0,0,none,0.077,0.0,0.079,APPROVE
A05693,gig,0.747,0.809,0.88,91,44288,33521,7768,1,39677,0.562,64,4.45,1.321,0.812,0,0,none,0.124,0.0,0.167,REFER
A05694,gig,1.0,0.941,0.936,58,30796,21913,18396,0,24411,0.923,63,4.56,1.405,0.959,0,0,none,0.062,0.0,0.022,APPROVE
A05695,gig,,0.865,0.855,43,51117,30366,15748,1,46988,0.931,22,4.63,1.683,0.86,0,0,none,0.078,0.083,0.155,APPROVE
A05696,gig,0.943,0.906,1.0,75,24465,15338,6406,0,18263,0.887,20,4.57,1.595,0.949,1,1,synthetic_telecom_history,0.557,0.0,0.095,APPROVE
A05697,salaried,0.823,0.793,0.848,46,35542,19920,11060,2,9268,0.633,23,4.01,1.784,0.821,0,0,none,0.094,0.0,0.175,REFER
A05698,gig,0.877,0.925,0.885,28,51702,40741,17167,0,36384,0.776,24,4.57,1.269,0.896,0,0,none,0.079,0.0,0.088,APPROVE
A05699,gig,0.995,0.956,1.0,49,16783,,14436,0,12789,0.913,36,4.74,,0.984,0,0,none,0.121,0.083,0.023,APPROVE
A05700,salaried,0.78,0.887,0.843,34,46563,25474,13446,5,13016,0.784,55,4.08,1.828,0.837,0,0,none,0.053,0.0,0.146,APPROVE
A05701,gig,0.915,0.808,0.933,32,,15981,11870,0,,0.948,39,4.65,,0.885,0,0,none,0.057,0.167,0.063,APPROVE
A05702,self_employed,0.947,0.86,0.89,30,37676,28713,11654,0,2531,0.74,48,4.61,1.312,0.899,0,0,none,0.049,0.0,0.055,APPROVE
A05703,gig,0.749,0.874,0.827,54,26723,16760,10728,0,17741,0.778,16,4.32,1.594,0.817,0,0,none,0.114,0.0,0.134,APPROVE
A05704,self_employed,,0.944,0.974,33,32532,20748,13584,0,1147,0.534,0,,1.568,0.959,0,0,none,0.0,0.167,0.085,APPROVE
A05705,self_employed,0.718,0.68,0.738,30,58586,38601,17538,0,12883,0.453,16,4.13,1.518,0.712,0,0,none,0.166,0.0,0.206,REFER
A05706,salaried,0.73,0.706,0.72,45,34533,22623,10601,0,5196,0.458,36,3.91,1.526,0.719,0,0,none,0.119,0.0,0.263,DECLINE
A05707,self_employed,0.727,0.752,0.792,40,46922,34211,5476,3,7451,0.505,41,4.07,1.372,0.757,0,0,none,0.086,0.0,0.255,DECLINE
A05708,self_employed,0.996,1.0,0.965,75,91898,53313,41658,0,22944,0.797,63,4.66,1.724,0.987,0,0,none,0.034,0.0,0.035,APPROVE
A05709,salaried,0.66,0.713,0.734,27,59462,35343,12807,1,,0.553,16,3.97,1.682,0.702,0,0,none,0.116,0.083,0.247,DECLINE
A05710,gig,0.855,0.855,0.879,24,22519,9549,8441,2,10827,0.838,,4.35,2.358,0.863,0,0,none,0.044,0.083,0.091,APPROVE
A05711,self_employed,0.861,0.892,0.968,46,59658,51415,20584,2,,0.668,16,4.57,1.16,0.907,0,0,none,0.067,0.083,0.103,APPROVE
A05712,gig,0.775,1.0,,24,45416,33537,18071,0,,0.972,45,4.54,1.354,0.888,0,0,none,0.113,0.167,0.083,APPROVE
A05713,salaried,0.924,0.853,0.948,28,27745,16739,5094,2,4517,0.574,25,,1.658,0.908,0,0,none,0.067,0.083,0.147,APPROVE
A05714,gig,1.0,0.926,0.959,45,37909,26087,16354,1,30792,0.816,24,4.91,1.453,0.962,2,0,none,0.171,0.0,0.09,APPROVE
A05715,self_employed,0.905,0.957,0.918,52,52810,30556,20108,1,3331,,27,4.6,1.728,0.927,1,0,none,0.13,0.083,0.075,APPROVE
A05716,self_employed,0.756,0.859,0.766,40,64046,48925,18200,1,10033,0.55,96,4.28,1.309,0.794,4,0,none,0.201,0.0,0.154,APPROVE
A05717,self_employed,0.965,0.984,1.0,75,20186,7777,11828,0,3190,0.815,39,4.81,2.595,0.983,0,0,none,0.059,0.0,0.0,APPROVE
A05718,salaried,0.912,0.892,0.912,37,35827,24742,9967,1,4545,,24,4.38,1.448,0.906,0,0,none,0.114,0.083,0.102,APPROVE
A05719,salaried,0.907,0.847,0.9,33,32287,12681,9350,0,2577,0.559,58,4.44,2.546,0.884,0,0,none,0.018,0.0,0.135,APPROVE
A05720,self_employed,0.922,0.853,0.935,80,10787,6552,5281,0,2440,0.646,23,4.62,1.646,0.903,0,0,none,0.083,0.0,0.142,APPROVE
A05721,self_employed,0.813,0.777,0.845,31,40248,39047,,1,7634,0.741,27,4.02,1.031,0.812,0,0,none,0.124,0.083,0.275,DECLINE
A05722,gig,0.823,0.925,0.856,32,32328,15514,11326,0,26031,0.855,27,4.48,2.084,0.868,0,0,none,0.095,0.0,0.09,APPROVE
A05723,gig,0.915,,0.886,45,78342,54602,27777,0,72379,,26,,1.435,0.901,0,0,none,0.048,0.25,0.129,APPROVE
A05724,self_employed,0.914,0.876,0.911,44,29519,19625,13237,0,3359,0.707,26,4.77,1.504,0.9,0,0,none,0.045,0.0,0.091,APPROVE
A05725,gig,0.837,0.828,1.0,40,44402,22733,14073,0,40340,0.818,52,4.61,1.953,0.888,0,0,none,0.042,0.0,0.08,APPROVE
A05726,gig,0.786,0.853,0.91,37,15830,8933,3257,2,12716,0.676,24,4.41,1.772,0.849,0,0,none,0.094,0.0,0.223,DECLINE
A05727,gig,0.684,0.864,0.963,53,16011,8230,2424,0,14855,0.82,30,4.12,1.946,0.837,0,0,none,0.083,0.0,0.17,REFER
A05728,gig,0.975,0.942,0.992,47,29756,18965,12595,0,27853,0.858,31,4.58,1.569,0.97,0,0,none,0.079,0.0,0.044,APPROVE
A05729,self_employed,0.705,0.758,0.915,21,20253,13504,8880,1,6914,0.663,23,4.49,1.5,0.793,0,0,none,0.106,0.0,0.136,APPROVE
A05730,gig,0.761,0.805,0.806,27,50886,29206,18552,0,37226,,19,4.36,1.742,0.791,0,0,none,0.138,0.083,0.152,APPROVE
A05731,gig,0.937,0.94,0.934,50,24092,14435,5193,2,15234,0.919,40,4.69,1.669,0.937,0,0,none,0.097,0.0,0.051,APPROVE
A05732,gig,0.852,0.788,0.938,24,29735,13241,4132,0,26413,0.934,18,4.72,2.246,0.859,0,0,none,0.011,0.0,0.134,APPROVE
A05733,gig,,0.874,0.95,23,10128,6542,1169,0,3954,0.833,45,3.93,1.548,0.912,0,0,none,0.092,0.083,0.182,REFER
A05734,self_employed,0.494,0.677,0.731,36,25995,24748,1235,3,,0.387,,3.52,1.05,0.634,0,0,none,0.126,0.167,0.41,DECLINE
A05735,self_employed,0.788,0.855,0.842,31,22896,,8935,1,707,0.686,0,,,0.828,0,0,none,0.0,0.167,0.17,REFER
A05736,salaried,0.855,0.777,0.848,45,31771,24427,12013,2,5227,0.476,28,4.29,1.301,0.826,1,0,none,0.123,0.0,0.173,REFER
A05737,salaried,0.876,1.0,1.0,50,34695,20294,10779,0,2557,0.913,,4.96,1.71,0.959,0,0,none,0.08,0.083,0.083,APPROVE
A05738,gig,0.945,1.0,1.0,26,38402,,15334,0,34325,0.911,23,4.69,,0.982,0,0,none,0.048,0.083,0.038,APPROVE
A05739,salaried,0.933,0.996,0.975,36,50500,28867,20772,1,7613,0.872,34,,1.749,0.968,0,0,none,0.042,0.083,0.022,APPROVE
A05740,salaried,0.802,0.896,0.912,43,33136,16339,13295,1,6136,0.759,31,4.82,2.028,0.87,0,0,none,0.054,0.0,0.091,APPROVE
A05741,salaried,0.703,0.745,0.859,36,61725,41898,18659,1,6794,,16,4.03,1.473,0.769,0,0,none,0.082,0.083,0.242,DECLINE
A05742,gig,0.661,0.737,0.871,42,18182,11508,5240,2,15102,0.641,20,4.25,1.58,0.756,0,0,none,0.202,0.0,0.277,DECLINE
A05743,salaried,0.918,0.967,0.963,54,47244,18268,15475,1,6344,0.781,50,4.87,2.586,0.949,0,0,none,0.067,0.0,0.073,APPROVE
A05744,gig,0.876,0.845,0.981,34,,20502,16507,0,25829,0.783,96,4.66,,0.901,0,0,none,0.009,0.083,0.084,APPROVE
A05745,self_employed,1.0,0.893,1.0,36,70931,47361,27445,0,5201,0.892,31,4.64,1.498,0.964,0,0,none,0.101,0.0,0.058,APPROVE
A05746,self_employed,0.792,,0.806,34,62192,39500,18668,1,16269,0.557,27,4.23,1.574,0.799,0,0,none,0.116,0.083,0.167,REFER
A05747,gig,0.735,0.745,0.855,47,,16091,5546,0,27203,0.744,36,3.95,,0.778,0,0,none,0.162,0.083,0.239,DECLINE
A05748,gig,0.918,0.849,0.84,53,28009,11732,13113,0,23329,0.768,31,4.61,2.387,0.869,0,0,none,0.102,0.0,0.067,APPROVE
A05749,salaried,0.809,0.945,0.927,82,55808,37976,15422,3,426,0.72,0,,1.47,0.894,0,0,none,0.097,0.083,0.101,APPROVE
